,school.id,school.classification,school.province,teacher.student,rooms.student,mooe.student,teacher.mooe,rooms.mooe
10716,109909,Elementary,Marinduque,43.5,38.666666666666664,577.5862068965517,25125.0,22333.333333333332
10717,111278,Elementary,Romblon,40.523809523809526,40.523809523809526,486.4864864864865,19714.285714285714,19714.285714285714
10718,111373,Elementary,Romblon,37.84615384615385,41.0,502.0325203252033,19000.0,20583.333333333332
10719,111301,Elementary,Romblon,18.42857142857143,21.5,961.2403100775193,17714.285714285714,20666.666666666668
10720,111374,Elementary,Romblon,28.857142857142854,33.66666666666667,673.2673267326733,19428.571428571428,22666.666666666664
10722,111217,Elementary,Palawan,50.33333333333333,37.75,675.4966887417219,34000.0,25500.0
10723,110124,Elementary,Occidental Mindoro,47.666666666666664,35.75,713.2867132867133,34000.0,25500.0
10724,111258,Elementary,Romblon,42.57142857142857,42.57142857142857,567.1140939597316,24142.85714285714,24142.85714285714
10725,111218,Elementary,Palawan,41.666666666666664,41.666666666666664,896.0,37333.333333333336,37333.333333333336
10726,110757,Elementary,Palawan,47.55555555555556,61.142857142857146,464.95327102803736,22111.11111111111,28428.571428571428
10727,170527,Elementary,Palawan,30.333333333333332,45.5,967.032967032967,29333.333333333332,44000.0
10728,111536,Elementary,Oriental Mindoro,42.96774193548387,44.4,454.2042042042042,19516.129032258064,20166.666666666668
10729,110758,Elementary,Palawan,25.0,25.0,1460.0,36500.0,36500.0
10730,110870,Elementary,Palawan,66.8,55.66666666666667,497.0059880239521,33200.0,27666.666666666668
10731,110871,Elementary,Palawan,38.75,38.75,683.8709677419355,26500.0,26500.0
10732,110591,Elementary,Oriental Mindoro,42.333333333333336,42.333333333333336,779.5275590551181,33000.0,33000.0
10733,111063,Elementary,Palawan,52.64285714285714,67.0,450.47489823609226,23714.285714285714,30181.81818181818
10734,111397,Elementary,Romblon,33.86666666666667,36.285714285714285,574.8031496062993,19466.666666666664,20857.14285714286
10735,110125,Elementary,Occidental Mindoro,36.888888888888886,30.18181818181818,596.3855421686746,22000.0,18000.0
10736,170533,Elementary,Palawan,50.0,66.66666666666667,660.0,33000.0,44000.0
10737,110932,Elementary,Palawan,65.5,65.5,503.8167938931298,33000.0,33000.0
10738,110592,Elementary,Oriental Mindoro,52.833333333333336,39.625,564.6687697160884,29833.333333333336,22375.0
10739,110572,Elementary,Oriental Mindoro,26.583333333333332,29.0,639.4984326018808,17000.0,18545.454545454544
10740,110081,Elementary,Occidental Mindoro,34.36842105263158,38.41176470588235,588.0551301684533,20210.526315789473,22588.235294117647
10741,111020,Elementary,Palawan,44.5,44.5,599.2509363295881,26666.666666666668,26666.666666666668
10742,110797,Elementary,Palawan,66.0,66.0,515.1515151515151,34000.0,34000.0
10743,110158,Elementary,Occidental Mindoro,27.666666666666668,27.666666666666668,1084.3373493975903,30000.0,30000.0
10744,110656,Elementary,Oriental Mindoro,32.375,37.0,575.2895752895753,18625.0,21285.714285714286
10745,110593,Elementary,Oriental Mindoro,28.2,23.5,865.2482269503546,24400.0,20333.333333333336
10746,110667,Elementary,Oriental Mindoro,35.666666666666664,35.666666666666664,616.8224299065421,22000.0,22000.0
10748,111094,Elementary,Palawan,65.83333333333334,79.0,473.4177215189873,31166.666666666668,37400.0
10749,111418,Elementary,Romblon,50.66666666666667,30.400000000000002,756.578947368421,38333.33333333333,23000.0
10750,110965,Elementary,Palawan,20.333333333333332,15.25,1606.5573770491803,32666.666666666668,24500.0
10752,110262,Elementary,Occidental Mindoro,44.333333333333336,38.0,593.984962406015,26333.333333333332,22571.42857142857
10753,111279,Elementary,Romblon,33.714285714285715,39.33333333333333,588.9830508474577,19857.14285714286,23166.666666666664
10754,111558,Elementary,Oriental Mindoro,42.88888888888889,35.09090909090909,554.4041450777202,23777.777777777777,19454.545454545452
10755,111398,Elementary,Romblon,40.0,40.0,1062.5,42500.0,42500.0
10756,110392,Elementary,Oriental Mindoro,29.09090909090909,29.09090909090909,637.5,18545.454545454544,18545.454545454544
10757,111280,Elementary,Romblon,42.36363636363636,46.6,489.2703862660944,20727.272727272728,22800.0
10758,111281,Elementary,Romblon,50.0,50.0,468.8888888888889,23444.444444444445,23444.444444444445
10759,111282,Elementary,Romblon,41.625,41.625,552.5525525525526,23000.0,23000.0
10760,110416,Elementary,Oriental Mindoro,42.699999999999996,53.375,480.09367681498827,20500.0,25625.0
10761,110298,Elementary,Occidental Mindoro,34.5,34.5,657.0048309178744,22666.666666666664,22666.666666666664
10762,111259,Elementary,Romblon,32.833333333333336,32.833333333333336,654.8223350253808,21500.0,21500.0
10763,111559,Elementary,Oriental Mindoro,41.9375,51.61538461538462,479.8807749627422,20125.0,24769.23076923077
10764,110282,Elementary,Occidental Mindoro,48.625,59.846153846153854,416.8808911739503,20270.833333333332,24948.71794871795
10765,170006,Elementary,Oriental Mindoro,48.16666666666667,36.125,605.5363321799308,29166.666666666668,21875.0
10766,111434,Elementary,Romblon,31.75,31.75,619.4225721784777,19666.666666666668,19666.666666666668
10767,111095,Elementary,Palawan,58.25,58.25,592.274678111588,34500.0,34500.0
10768,110044,Elementary,Occidental Mindoro,47.0,42.300000000000004,505.9101654846336,23777.777777777777,21400.0
10770,109893,Elementary,Marinduque,22.833333333333332,19.571428571428573,897.8102189781022,20500.0,17571.428571428572
10771,111096,Elementary,Palawan,71.8,71.8,504.1782729805014,36200.0,36200.0
10772,111142,Elementary,Palawan,27.0,27.0,1425.9259259259259,38500.0,38500.0
10774,111336,Elementary,Romblon,30.909090909090907,34.0,585.2941176470588,18090.909090909092,19900.0
10776,111097,Elementary,Palawan,43.5,65.25,590.0383141762452,25666.666666666668,38500.0
10778,111042,Elementary,Palawan,27.666666666666668,55.333333333333336,837.3493975903615,23166.666666666664,46333.33333333333
10779,110980,Elementary,Palawan,55.6,46.33333333333333,568.3453237410072,31599.999999999996,26333.333333333332
10780,111221,Elementary,Palawan,58.375,58.375,464.66809421841543,27125.0,27125.0
10781,111435,Elementary,Romblon,42.27272727272727,46.49999999999999,503.2258064516129,21272.727272727272,23400.0
10782,111337,Elementary,Romblon,29.666666666666668,29.666666666666668,1033.7078651685392,30666.666666666668,30666.666666666668
10783,111283,Elementary,Romblon,44.14285714285714,38.625,537.2168284789644,23714.285714285714,20750.0
10784,111573,Elementary,Oriental Mindoro,43.45454545454545,39.833333333333336,518.8284518828452,22545.454545454544,20666.666666666668
10785,111574,Elementary,Oriental Mindoro,39.9375,45.64285714285714,474.17840375586854,18937.5,21642.857142857145
10786,111447,Elementary,Romblon,34.333333333333336,25.750000000000004,980.5825242718447,33666.666666666664,25250.0
10787,170542,Elementary,Palawan,31.0,41.333333333333336,862.9032258064516,26750.0,35666.666666666664
10788,109943,Elementary,Marinduque,41.333333333333336,41.333333333333336,665.3225806451613,27500.0,27500.0
10790,111000,Elementary,Palawan,41.5,41.5,598.3935742971887,24833.333333333332,24833.333333333332
10791,111143,Elementary,Palawan,51.75,46.0,480.67632850241546,24875.0,22111.11111111111
10793,110899,Elementary,Palawan,44.333333333333336,38.0,609.0225563909775,27000.0,23142.857142857145
10794,111399,Elementary,Romblon,39.1,39.1,560.1023017902813,21900.0,21900.0
10795,110373,Elementary,Oriental Mindoro,36.77777777777778,36.77777777777778,570.9969788519637,21000.0,21000.0
10797,110159,Elementary,Occidental Mindoro,49.66666666666667,49.66666666666667,510.06711409395973,25333.333333333332,25333.333333333332
10798,111223,Elementary,Palawan,42.1,52.625,555.8194774346794,23400.0,29249.999999999996
10799,110594,Elementary,Oriental Mindoro,50.66666666666667,35.07692307692308,567.9824561403509,28777.77777777778,19923.076923076922
10800,110326,Elementary,Oriental Mindoro,58.75,78.33333333333334,582.9787234042553,34250.0,45666.66666666667
10801,170530,Elementary,Palawan,47.333333333333336,47.333333333333336,830.9859154929577,39333.333333333336,39333.333333333336
10802,111224,Elementary,Palawan,51.333333333333336,51.333333333333336,798.7012987012987,41000.0,41000.0
10805,110629,Elementary,Oriental Mindoro,60.57142857142857,70.66666666666667,471.6981132075472,28571.428571428572,33333.333333333336
10806,110374,Elementary,Oriental Mindoro,31.71428571428572,31.71428571428572,653.1531531531532,20714.285714285714,20714.285714285714
10807,110760,Elementary,Palawan,26.666666666666668,26.666666666666668,1200.0,32000.0,32000.0
10808,110283,Elementary,Occidental Mindoro,38.75,25.833333333333332,787.0967741935484,30499.999999999996,20333.333333333336
10810,110761,Elementary,Palawan,46.666666666666664,46.666666666666664,742.8571428571429,34666.666666666664,34666.666666666664
10811,110669,Elementary,Oriental Mindoro,51.42857142857143,45.0,508.3333333333333,26142.857142857145,22875.0
10812,110353,Elementary,Oriental Mindoro,38.714285714285715,38.714285714285715,642.0664206642066,24857.142857142855,24857.142857142855
10813,109894,Elementary,Marinduque,28.799999999999997,28.799999999999997,798.6111111111111,23000.0,23000.0
10814,111187,Elementary,Palawan,46.666666666666664,46.666666666666664,771.4285714285714,36000.0,36000.0
10815,110393,Elementary,Oriental Mindoro,39.81818181818182,48.66666666666667,511.41552511415523,20363.636363636364,24888.88888888889
10816,111400,Elementary,Romblon,36.6,26.142857142857142,699.4535519125683,25600.0,18285.714285714286
10817,110966,Elementary,Palawan,21.6,27.0,990.7407407407408,21400.0,26750.0
10818,109895,Elementary,Marinduque,37.3,37.3,529.4906166219839,19750.0,19750.0
10819,110127,Elementary,Occidental Mindoro,31.75,25.4,834.6456692913385,26500.0,21200.0
10820,110232,Elementary,Occidental Mindoro,56.666666666666664,68.0,439.70588235294116,24916.666666666668,29900.0
10821,110934,Elementary,Palawan,52.11111111111111,58.625,481.8763326226013,25111.11111111111,28250.0
10824,110682,Elementary,Oriental Mindoro,42.25,33.800000000000004,576.9230769230769,24375.0,19500.0
10825,111351,Elementary,Romblon,19.666666666666664,19.666666666666664,966.1016949152543,19000.0,19000.0
10826,110211,Elementary,Occidental Mindoro,56.33333333333333,56.33333333333333,639.0532544378698,36000.0,36000.0
10827,110981,Elementary,Palawan,45.666666666666664,68.5,401.45985401459853,18333.333333333332,27500.0
10829,111375,Elementary,Romblon,25.285714285714285,29.5,774.0112994350283,19571.428571428572,22833.333333333336
10830,111043,Elementary,Palawan,38.833333333333336,38.833333333333336,583.6909871244635,22666.666666666664,22666.666666666664
10831,111376,Elementary,Romblon,39.0,33.42857142857143,628.2051282051282,24500.0,21000.0
10833,111309,Elementary,Romblon,26.166666666666668,26.166666666666668,821.656050955414,21500.0,21500.0
10835,111448,Elementary,Romblon,51.800000000000004,37.0,552.1235521235521,28600.0,20428.571428571428
10836,111260,Elementary,Romblon,31.333333333333336,26.857142857142858,718.0851063829788,22500.0,19285.714285714286
10837,111302,Elementary,Romblon,23.857142857142858,27.833333333333336,838.3233532934132,20000.0,23333.333333333332
10838,110082,Elementary,Occidental Mindoro,38.73684210526316,52.57142857142857,474.1847826086956,18368.42105263158,24928.57142857143
10839,110486,Elementary,Oriental Mindoro,21.714285714285715,21.714285714285715,875.0,19000.0,19000.0
10840,110742,Elementary,Palawan,71.53333333333333,71.53333333333333,371.8546132339236,26600.0,26600.0
10841,110936,Elementary,Palawan,48.16666666666667,48.16666666666667,553.6332179930796,26666.666666666668,26666.666666666668
10842,111512,Elementary,Palawan,62.0,44.28571428571429,545.1612903225806,33800.0,24142.85714285714
10843,111401,Elementary,Romblon,33.125,40.76923076923077,543.3962264150944,18000.0,22153.846153846156
10844,111402,Elementary,Romblon,43.11111111111111,38.800000000000004,533.5051546391752,23000.0,20700.0
10845,110354,Elementary,Oriental Mindoro,54.2,49.27272727272727,464.94464944649445,25200.0,22909.09090909091
10846,111310,Elementary,Romblon,20.0,30.0,861.1111111111111,17222.222222222223,25833.333333333332
10847,110722,Elementary,Palawan,25.0,25.0,1560.0,39000.0,39000.0
10849,111323,Elementary,Romblon,34.833333333333336,29.857142857142858,674.6411483253588,23500.0,20142.857142857145
10851,110162,Elementary,Occidental Mindoro,50.400000000000006,63.0,511.9047619047619,25800.0,32250.0
10852,110720,Elementary,Palawan,41.0,41.0,601.6260162601626,24666.666666666668,24666.666666666668
10856,111099,Elementary,Palawan,33.0,33.0,949.4949494949495,31333.333333333336,31333.333333333336
10858,110937,Elementary,Palawan,40.5,47.64705882352941,474.0740740740741,19200.0,22588.235294117647
10860,110258,Elementary,Occidental Mindoro,43.0,35.833333333333336,665.1162790697674,28600.0,23833.333333333332
10861,111001,Elementary,Palawan,34.42857142857143,30.125,591.9778699861687,20380.95238095238,17833.333333333332
10862,111002,Elementary,Palawan,53.833333333333336,46.14285714285714,529.4117647058823,28500.000000000004,24428.57142857143
10863,110670,Elementary,Oriental Mindoro,27.2,22.666666666666664,875.0,23800.0,19833.333333333332
10864,110721,Elementary,Palawan,43.0,43.0,918.6046511627907,39500.0,39500.0
10866,110763,Elementary,Palawan,22.8,28.5,982.4561403508771,22400.0,27999.999999999996
10867,111021,Elementary,Palawan,39.0,58.49999999999999,803.4188034188035,31333.333333333336,47000.0
10868,110440,Elementary,Oriental Mindoro,40.5,40.5,584.3621399176955,23666.666666666668,23666.666666666668
10869,111303,Elementary,Romblon,24.666666666666664,24.666666666666664,1216.2162162162163,30000.0,30000.0
10870,110764,Elementary,Palawan,20.333333333333332,20.333333333333332,1409.8360655737704,28666.666666666668,28666.666666666668
10872,111284,Elementary,Romblon,48.333333333333336,48.333333333333336,541.3793103448276,26166.666666666664,26166.666666666664
10873,170525,Elementary,Palawan,39.5,67.71428571428571,474.6835443037975,18750.0,32142.857142857145
10874,110019,Elementary,Marinduque,34.2,28.5,748.5380116959064,25600.0,21333.333333333332
10876,169004,Elementary,Marinduque,24.2,30.25,859.5041322314049,20800.0,26000.0
10877,111285,Elementary,Romblon,34.357142857142854,37.0,573.8045738045738,19714.285714285714,21230.76923076923
10878,111449,Elementary,Romblon,33.333333333333336,40.0,665.0,22166.666666666668,26600.0
10879,111450,Elementary,Romblon,29.666666666666668,29.666666666666668,1179.7752808988764,35000.0,35000.0
10880,170505,Elementary,Palawan,35.333333333333336,26.5,896.2264150943396,31666.666666666668,23750.0
10881,110630,Elementary,Oriental Mindoro,51.230769230769226,55.5,489.4894894894895,25076.923076923078,27166.666666666668
10882,110417,Elementary,Oriental Mindoro,29.8,24.833333333333336,798.6577181208054,23800.0,19833.333333333332
10883,110692,Elementary,Oriental Mindoro,39.16666666666667,39.16666666666667,634.0425531914893,24833.333333333332,24833.333333333332
10884,110766,Elementary,Palawan,43.0,43.0,686.046511627907,29500.0,29500.0
10886,170008,Elementary,Oriental Mindoro,49.2,49.2,573.170731707317,28200.0,28200.0
10887,109984,Elementary,Marinduque,13.5,20.25,1308.641975308642,17666.666666666668,26500.0
10888,109928,Elementary,Marinduque,45.72727272727273,41.91666666666667,514.910536779324,23545.454545454544,21583.333333333336
10889,110163,Elementary,Occidental Mindoro,55.6,39.714285714285715,539.568345323741,30000.0,21428.57142857143
10890,109911,Elementary,Marinduque,33.800000000000004,33.800000000000004,609.4674556213017,20600.0,20600.0
10891,111226,Elementary,Palawan,49.00000000000001,40.833333333333336,624.4897959183673,30599.999999999996,25500.0
10892,110938,Elementary,Palawan,53.666666666666664,53.666666666666664,720.4968944099379,38666.666666666664,38666.666666666664
10893,110982,Elementary,Palawan,38.800000000000004,48.5,690.7216494845361,26800.0,33500.0
10894,111188,Elementary,Palawan,38.333333333333336,38.333333333333336,886.9565217391304,34000.0,34000.0
10895,110983,Elementary,Palawan,63.6,53.0,512.5786163522013,32599.999999999996,27166.666666666668
10896,110512,Elementary,Oriental Mindoro,13.636363636363637,37.5,753.3333333333334,10272.727272727272,28250.0
10898,170018,Elementary,Oriental Mindoro,31.75,63.5,858.2677165354331,27250.000000000004,54500.00000000001
10900,109964,Elementary,Marinduque,19.5,23.4,974.3589743589744,19000.0,22800.0
10902,111022,Elementary,Palawan,43.57142857142858,76.25,563.9344262295082,24571.428571428572,43000.0
10904,110743,Elementary,Palawan,34.5,34.5,666.6666666666666,23000.0,23000.0
10905,170541,Elementary,Palawan,44.333333333333336,44.333333333333336,796.9924812030075,35333.333333333336,35333.333333333336
10907,110940,Elementary,Palawan,45.2,37.666666666666664,601.7699115044247,27200.000000000004,22666.666666666664
10908,109985,Elementary,Marinduque,34.0,29.14285714285714,779.4117647058823,26500.0,22714.285714285714
10909,110441,Elementary,Oriental Mindoro,50.54545454545455,39.714285714285715,489.2086330935252,24727.272727272724,19428.571428571428
10910,109870,Elementary,Marinduque,41.41860465116279,42.404761904761905,471.08366086468277,19511.627906976744,19976.190476190477
10911,111261,Elementary,Romblon,27.125,27.125,718.8940092165899,19500.0,19500.0
10912,111466,Elementary,Palawan,40.0625,42.733333333333334,517.9407176287051,20750.0,22133.333333333332
10913,109896,Elementary,Marinduque,35.4,29.5,734.4632768361582,26000.0,21666.666666666668
10914,110083,Elementary,Occidental Mindoro,36.33333333333333,27.25,917.4311926605504,33333.333333333336,24999.999999999996
10915,110554,Elementary,Oriental Mindoro,55.0,36.66666666666667,578.7878787878788,31833.33333333333,21222.222222222223
10916,110557,Elementary,Oriental Mindoro,41.15789473684211,39.1,531.9693094629156,21894.736842105263,20800.0
10917,111403,Elementary,Romblon,45.18181818181818,41.41666666666667,503.01810865191146,22727.272727272728,20833.333333333332
10918,111419,Elementary,Romblon,46.83333333333333,46.83333333333333,540.9252669039146,25333.333333333332,25333.333333333332
10919,110355,Elementary,Oriental Mindoro,38.18181818181818,38.18181818181818,554.7619047619048,21181.81818181818,21181.81818181818
10920,110830,Elementary,Palawan,56.0,56.0,750.0,42000.0,42000.0
10921,111286,Elementary,Romblon,44.66666666666667,44.66666666666667,541.044776119403,24166.666666666668,24166.666666666668
10922,110327,Elementary,Oriental Mindoro,44.75,25.57142857142857,776.536312849162,34750.0,19857.14285714286
10923,110328,Elementary,Oriental Mindoro,38.45454545454545,35.25,567.3758865248227,21818.181818181816,20000.0
10924,110329,Elementary,Oriental Mindoro,34.333333333333336,17.166666666666668,1038.8349514563106,35666.666666666664,17833.333333333332
10925,110799,Elementary,Palawan,51.666666666666664,38.75,748.3870967741935,38666.666666666664,29000.0
10926,111064,Elementary,Palawan,31.909090909090907,25.071428571428573,695.1566951566952,22181.818181818184,17428.571428571428
10927,110767,Elementary,Palawan,36.875,36.875,698.3050847457627,25750.0,25750.0
10928,111145,Elementary,Palawan,45.0,37.5,653.3333333333334,29400.0,24500.0
10929,110694,Elementary,Oriental Mindoro,66.6,47.57142857142857,519.5195195195195,34600.0,24714.285714285714
10930,109897,Elementary,Marinduque,39.4,43.77777777777778,530.4568527918782,20900.0,23222.222222222223
10931,110356,Elementary,Oriental Mindoro,35.0,23.333333333333332,1171.4285714285713,41000.0,27333.333333333336
10932,111467,Elementary,Palawan,32.714285714285715,46.734693877551024,545.8515283842795,17857.14285714286,25510.204081632655
10933,110212,Elementary,Occidental Mindoro,46.18181818181818,46.18181818181818,470.4724409448819,21727.272727272728,21727.272727272728
10936,110181,Elementary,Occidental Mindoro,44.44444444444444,50.0,475.0,21111.11111111111,23750.0
10937,111065,Elementary,Palawan,29.8,29.8,785.2348993288591,23400.0,23400.0
10938,111044,Elementary,Palawan,27.0,27.0,1086.4197530864199,29333.333333333332,29333.333333333332
10939,110128,Elementary,Occidental Mindoro,38.0,38.0,771.9298245614035,29333.333333333332,29333.333333333332
10940,110901,Elementary,Palawan,58.33333333333333,58.33333333333333,680.0,39666.666666666664,39666.666666666664
10941,111436,Elementary,Romblon,31.533333333333335,36.38461538461539,604.6511627906976,19066.666666666668,22000.0
10942,111392,Elementary,Romblon,30.14285714285714,30.14285714285714,635.0710900473933,19142.857142857145,19142.857142857145
10943,111066,Elementary,Palawan,33.0,27.5,781.8181818181819,25800.0,21500.0
10944,110543,Elementary,Oriental Mindoro,27.2,22.666666666666664,911.7647058823529,24800.0,20666.666666666668
10945,110514,Elementary,Oriental Mindoro,45.72727272727273,38.69230769230769,506.9582504970179,23181.818181818184,19615.384615384617
10946,111513,Elementary,Palawan,46.49999999999999,39.857142857142854,652.3297491039426,30333.333333333336,26000.0
10947,110612,Elementary,Oriental Mindoro,45.5,30.333333333333332,659.3406593406594,30000.0,20000.0
10948,111575,Elementary,Oriental Mindoro,47.214285714285715,44.06666666666667,490.1664145234493,23142.857142857145,21600.0
10949,110375,Elementary,Oriental Mindoro,31.0,28.615384615384617,642.4731182795699,19916.666666666668,18384.615384615383
10950,110164,Elementary,Occidental Mindoro,33.16666666666667,33.16666666666667,673.3668341708543,22333.333333333332,22333.333333333332
10951,110467,Elementary,Oriental Mindoro,31.666666666666664,23.75,936.8421052631579,29666.666666666668,22250.0
10952,171004,Elementary,Romblon,44.0,26.4,795.4545454545455,35000.0,21000.0
10953,110387,Elementary,Oriental Mindoro,38.0,32.57142857142858,649.1228070175439,24666.666666666668,21142.85714285714
10954,110330,Elementary,Oriental Mindoro,29.166666666666664,29.166666666666664,725.7142857142857,21166.666666666664,21166.666666666664
10955,110331,Elementary,Oriental Mindoro,46.4,33.14285714285714,659.4827586206897,30599.999999999996,21857.14285714286
10956,111352,Elementary,Romblon,34.142857142857146,34.142857142857146,571.1297071129707,19500.0,19500.0
10957,111404,Elementary,Romblon,39.8,33.16666666666667,663.3165829145729,26400.0,22000.0
10958,110402,Elementary,Oriental Mindoro,37.72727272727273,41.5,534.9397590361446,20181.818181818184,22200.0
10959,110084,Elementary,Occidental Mindoro,44.57142857142857,52.0,479.1666666666667,21357.14285714286,24916.666666666668
10960,110376,Elementary,Oriental Mindoro,32.666666666666664,36.75,619.047619047619,20222.222222222223,22750.0
10961,110671,Elementary,Oriental Mindoro,31.91666666666667,31.91666666666667,621.4099216710183,19833.333333333332,19833.333333333332
10962,110488,Elementary,Oriental Mindoro,20.166666666666668,20.166666666666668,975.2066115702479,19666.666666666668,19666.666666666668
10964,110487,Elementary,Oriental Mindoro,43.1,30.78571428571429,554.524361948956,23900.0,17071.42857142857
10965,110299,Elementary,Occidental Mindoro,47.42857142857143,47.42857142857143,506.0240963855422,24000.0,24000.0
10966,109997,Elementary,Marinduque,38.18181818181818,35.0,597.6190476190476,22818.18181818182,20916.666666666664
10967,111338,Elementary,Romblon,41.0,34.166666666666664,707.3170731707318,29000.0,24166.666666666668
10968,110941,Elementary,Palawan,45.25,45.25,674.0331491712707,30499.999999999996,30499.999999999996
10969,110538,Elementary,Oriental Mindoro,43.5,29.0,683.9080459770115,29750.0,19833.333333333332
10970,110129,Elementary,Occidental Mindoro,37.14285714285714,43.33333333333333,588.4615384615385,21857.14285714286,25500.0
10972,109929,Elementary,Marinduque,37.2,44.28571428571429,487.0967741935484,18120.0,21571.42857142857
10973,109930,Elementary,Marinduque,18.400000000000002,18.400000000000002,1108.695652173913,20400.0,20400.0
10974,111421,Elementary,Romblon,40.5,27.0,1024.6913580246915,41500.0,27666.666666666668
10975,110234,Elementary,Occidental Mindoro,27.833333333333336,55.66666666666667,550.8982035928144,15333.333333333334,30666.666666666668
10977,170520,Elementary,Palawan,35.0,35.0,1100.0,38500.0,38500.0
10978,111377,Elementary,Romblon,36.0,27.0,962.9629629629629,34666.666666666664,26000.0
10979,110442,Elementary,Oriental Mindoro,47.53846153846154,39.87096774193548,452.2653721682848,21500.0,18032.25806451613
10980,111311,Elementary,Romblon,24.8,17.714285714285715,1000.0,24800.0,17714.285714285714
10981,110723,Elementary,Palawan,26.5,26.5,1283.0188679245282,34000.0,34000.0
10982,110831,Elementary,Palawan,65.28571428571429,65.28571428571429,398.24945295404814,26000.0,26000.0
10983,111324,Elementary,Romblon,35.5,42.6,624.413145539906,22166.666666666668,26600.0
10985,110672,Elementary,Oriental Mindoro,53.6,53.6,537.3134328358209,28800.0,28800.0
10986,111146,Elementary,Palawan,48.25,77.2,533.6787564766839,25750.0,41200.0
10987,111468,Elementary,Palawan,38.473684210526315,60.916666666666664,500.6839945280438,19263.157894736843,30499.999999999996
10988,110985,Elementary,Palawan,48.333333333333336,36.25,786.2068965517242,38000.0,28500.000000000004
10989,110131,Elementary,Occidental Mindoro,38.333333333333336,38.333333333333336,600.0,23000.0,23000.0
10991,111262,Elementary,Romblon,49.49999999999999,33.0,828.2828282828283,41000.0,27333.333333333336
10992,111101,Elementary,Palawan,52.0,66.85714285714286,462.6068376068376,24055.555555555555,30928.571428571424
10993,111378,Elementary,Romblon,21.5,21.5,937.984496124031,20166.666666666668,20166.666666666668
10994,111452,Elementary,Romblon,30.454545454545457,27.916666666666664,704.4776119402985,21454.545454545452,19666.666666666668
10995,111325,Elementary,Romblon,57.5,38.333333333333336,630.4347826086956,36250.0,24166.666666666668
10996,111537,Elementary,Oriental Mindoro,47.81818181818182,47.81818181818182,463.8783269961977,22181.818181818184,22181.818181818184
10997,111451,Elementary,Romblon,47.800000000000004,39.833333333333336,661.0878661087866,31599.999999999996,26333.333333333332
10998,111453,Elementary,Romblon,51.0,51.0,725.4901960784314,37000.0,37000.0
10999,109944,Elementary,Marinduque,36.33333333333333,36.33333333333333,669.7247706422019,24333.333333333332,24333.333333333332
11000,111560,Elementary,Oriental Mindoro,42.16666666666667,31.625000000000004,596.8379446640316,25166.666666666664,18875.0
11001,111287,Elementary,Romblon,40.0,40.0,608.3333333333334,24333.333333333332,24333.333333333332
11002,110197,Elementary,Occidental Mindoro,29.333333333333336,29.333333333333336,744.3181818181819,21833.333333333336,21833.333333333336
11003,110377,Elementary,Oriental Mindoro,42.666666666666664,36.57142857142857,621.09375,26500.0,22714.285714285714
11004,111288,Elementary,Romblon,28.666666666666668,43.0,965.1162790697674,27666.666666666668,41500.0
11005,109965,Elementary,Marinduque,17.0,17.0,1039.2156862745098,17666.666666666668,17666.666666666668
11006,110942,Elementary,Palawan,60.74999999999999,48.6,547.3251028806584,33250.0,26600.0
11007,110631,Elementary,Oriental Mindoro,36.2,30.166666666666668,701.6574585635359,25400.0,21166.666666666664
11008,110673,Elementary,Oriental Mindoro,38.800000000000004,32.33333333333333,757.7319587628866,29400.0,24500.0
11010,110695,Elementary,Oriental Mindoro,50.375,33.583333333333336,513.6476426799007,25875.0,17250.0
11011,110260,Elementary,Occidental Mindoro,52.25,52.25,454.54545454545456,23750.0,23750.0
11012,109945,Elementary,Marinduque,20.0,20.0,1625.0,32500.0,32500.0
11013,111353,Elementary,Romblon,32.0,28.0,745.5357142857143,23857.14285714286,20875.0
11014,109946,Elementary,Marinduque,23.0,23.0,1217.391304347826,27999.999999999996,27999.999999999996
11015,110132,Elementary,Occidental Mindoro,45.0,45.0,582.2222222222222,26200.0,26200.0
11016,109871,Elementary,Marinduque,20.0,17.142857142857142,933.3333333333334,18666.666666666668,16000.0
11018,111405,Elementary,Romblon,31.833333333333336,31.833333333333336,743.4554973821989,23666.666666666668,23666.666666666668
11019,109986,Elementary,Marinduque,33.125,26.5,705.6603773584906,23375.0,18700.0
11020,111538,Elementary,Oriental Mindoro,39.300000000000004,32.75,582.6972010178117,22900.0,19083.333333333332
11021,111147,Elementary,Palawan,37.0,27.75,936.936936936937,34666.666666666664,26000.0
11022,111045,Elementary,Palawan,22.0,18.333333333333336,1154.5454545454545,25400.0,21166.666666666664
11023,111228,Elementary,Palawan,49.49999999999999,49.49999999999999,651.5151515151515,32250.0,32250.0
11024,110832,Elementary,Palawan,62.6,62.6,485.62300319488816,30400.0,30400.0
11025,110395,Elementary,Oriental Mindoro,54.166666666666664,46.42857142857143,513.8461538461538,27833.333333333332,23857.14285714286
11027,110048,Elementary,Occidental Mindoro,37.800000000000004,31.5,671.957671957672,25400.0,21166.666666666664
11028,111379,Elementary,Romblon,35.333333333333336,35.333333333333336,669.811320754717,23666.666666666668,23666.666666666668
11029,110768,Elementary,Palawan,56.0,42.0,690.4761904761905,38666.666666666664,29000.0
11030,111312,Elementary,Romblon,18.857142857142858,22.0,992.4242424242424,18714.285714285714,21833.333333333336
11031,110285,Elementary,Occidental Mindoro,39.125,39.125,581.4696485623003,22750.0,22750.0
